payment_id,user_id,amount,method,card_number,payment_date
P12495,U24443,499,UPI,2108304590663299,2024-03-02
P12496,U19153,499,UPI,3112943097696838,2024-01-24
P12497,U9919,499,UPI,3625242252407737,2024-03-25
P12498,U6293,299,UPI,7579801792217141,2024-04-07
P12499,U48768,299,UPI,7711974471210586,2023-02-19
P12500,U32146,199,UPI,4231716802200385,2023-09-11
P12501,U19253,499,UPI,3268115000350647,2024-04-02
P12502,U15055,499,Card,9705074931827302,2024-01-01
P12503,U49499,499,Card,7914131060139963,2023-11-24
P12504,U5903,499,UPI,3694603527512783,2024-09-09
P12505,U15349,199,Card,7919547304532222,2023-11-02
P12506,U17226,299,Card,8230716720151614,2024-10-28
P12507,U23827,299,Card,6375145470812927,2023-11-23
P12508,U25360,299,UPI,2370393081648394,2023-01-15
P12509,U24573,299,UPI,4666910461127604,2023-09-29
P12510,U33885,299,UPI,4027595962089976,2024-03-07
P12511,U3442,199,UPI,7552366963425861,2024-05-05
P12512,U37260,299,Card,9548651787710649,2023-04-28
P12513,U16390,499,UPI,7651824738523479,2024-02-20
P12514,U21649,199,UPI,2572726201396386,2024-10-01
P12515,U593,199,UPI,1052395159576515,2024-07-13
P12516,U36193,199,UPI,5108884921957888,2024-12-24
P12517,U26996,199,UPI,5873654272382703,2024-12-28
P12518,U2505,299,Card,9534427833629524,2024-12-13
P12519,U7230,299,UPI,9943600526818275,2023-10-29
P12520,U45857,199,Card,6465816844696010,2023-08-31
P12521,U24065,499,Card,7147491302050098,2023-08-03
P12522,U47676,299,UPI,5591843405135703,2023-11-12
P12523,U36305,199,UPI,1975535638440244,2024-11-29
P12524,U30751,499,UPI,6907504292585860,2023-11-17
P12525,U19838,299,UPI,7004108566412716,2024-09-27
P12526,U8261,499,UPI,3475092862489742,2023-05-26
P12527,U29430,299,Card,3324966080839334,2023-09-18
P12528,U16246,299,UPI,6499931812507401,2024-04-06
P12529,U44558,299,UPI,9694696675900897,2024-02-26
P12530,U24584,299,Card,9051726102656241,2023-12-15
P12531,U42685,199,Card,9608401286547819,2024-02-22
P12532,U42203,499,UPI,3825985743158582,2024-10-15
P12533,U647,299,Card,3244571429288807,2023-11-19
P12534,U46199,499,Card,3162730166763894,2024-07-12
P12535,U4464,299,Card,6573933778410386,2024-03-02
P12536,U40404,499,Card,6639106827168480,2023-02-21
P12537,U41615,499,Card,1030216261747255,2023-07-06
P12538,U30393,499,Card,6541007829499908,2024-03-18
P12539,U18389,499,Card,6891633728943512,2024-10-30
P12540,U15029,499,Card,9209596593080411,2023-09-04
P12541,U44153,199,Card,1269917861090208,2023-06-19
P12542,U16694,299,UPI,3816097595539815,2023-05-20
P12543,U36900,299,UPI,1611011633218054,2024-04-25
P12544,U20278,299,UPI,1928268864957412,2024-01-31
P12545,U42959,299,UPI,6231371788229353,2024-06-07
P12546,U7157,299,Card,5323325580674212,2023-12-26
P12547,U23327,199,Card,3438755293657146,2024-03-25
P12548,U9675,299,Card,4591332115685108,2024-09-09
P12549,U27367,499,Card,9877024857107339,2024-07-24
P12550,U25591,499,UPI,9421860848891859,2024-01-02
P12551,U1871,499,Card,4721043545266909,2023-05-09
P12552,U8559,299,UPI,6771448970079013,2023-07-30
P12553,U31712,499,UPI,4818089616903909,2023-03-27
P12554,U27610,499,UPI,2455145592797006,2023-03-12
P12555,U47561,199,Card,8996859070056346,2024-02-02
P12556,U23066,199,Card,9667931704011022,2023-09-13
P12557,U24808,199,UPI,7644952921370743,2023-07-29
P12558,U13099,299,Card,7590217699351550,2023-03-08
P12559,U39172,499,UPI,7380898537126764,2024-09-23
P12560,U334,299,Card,3359700739978476,2023-12-04
P12561,U17364,199,Card,7541013267544397,2024-11-17
P12562,U29214,199,Card,1786032223685330,2023-06-25
P12563,U44897,199,Card,4589141874817594,2024-09-17
P12564,U48058,199,Card,1454639140829000,2023-11-20
P12565,U33339,499,Card,4097672899375489,2023-07-01
P12566,U12663,199,UPI,3653388391536739,2024-02-19
P12567,U1869,499,Card,2647689738112399,2024-11-12
P12568,U28826,299,Card,9404177778162248,2023-10-07
P12569,U34218,499,UPI,8251050000173336,2023-06-29
P12570,U30488,299,UPI,3561936863824476,2023-04-27
P12571,U36318,299,UPI,9091251837044707,2023-11-27
P12572,U16722,499,Card,8970061499868516,2024-04-15
P12573,U2030,499,UPI,4808251017964095,2023-08-04
P12574,U39746,299,Card,6679004592046443,2023-09-13
P12575,U22050,299,UPI,4665845872802176,2024-08-04
P12576,U32356,199,Card,9350861164028147,2023-06-03
P12577,U47681,299,UPI,9415311936489013,2023-12-15
P12578,U3291,299,Card,6608324982703845,2023-09-04
P12579,U181,499,UPI,2500896636040469,2024-11-06
P12580,U33399,299,UPI,5424172744250939,2023-07-13
P12581,U41886,199,UPI,4280477604161240,2024-05-22
P12582,U49202,499,Card,8609148380227980,2023-01-17
P12583,U8864,499,UPI,6455421140773315,2023-10-23
P12584,U6134,199,Card,2831086352543340,2023-04-18
P12585,U40737,299,UPI,2008851520780775,2023-07-01
P12586,U9082,499,UPI,5692144243300093,2023-08-16
P12587,U6856,299,Card,4730707646941063,2023-03-15
P12588,U37091,199,UPI,5686195300353010,2023-09-21
P12589,U24666,199,UPI,2779994663701257,2023-02-16
P12590,U18430,499,UPI,2418431817355915,2024-03-01
P12591,U10201,499,Card,7640330740491672,2023-08-14
P12592,U14916,499,UPI,9814688003034417,2024-04-16
P12593,U6049,199,Card,3870628980588594,2024-06-06
P12594,U25358,199,UPI,9170786100340498,2024-03-20
P12595,U42212,199,Card,3557075272295242,2023-12-11
P12596,U39667,199,Card,8710937706207035,2023-02-10
P12597,U22974,199,Card,6121730549015227,2024-07-05
P12598,U6199,199,UPI,3200127288423006,2024-12-02
P12599,U46763,199,Card,9977583830110640,2023-08-29
P12600,U31643,199,Card,1236325250440171,2023-09-30
P12601,U12668,499,Card,5317824549082694,2024-09-24
P12602,U2859,499,Card,3567025122327364,2023-02-18
P12603,U33029,499,Card,4257269404683543,2023-08-22
P12604,U22522,199,Card,7282658593642376,2023-09-05
P12605,U48128,199,UPI,5783066174206054,2024-04-30
P12606,U10021,199,UPI,8972169400260968,2023-06-02
P12607,U47163,199,UPI,4815279816570939,2023-09-19
P12608,U14145,299,UPI,1542536392479970,2023-01-17
P12609,U20539,299,Card,6431625377478176,2023-12-15
P12610,U26257,199,Card,2749349568793284,2023-10-10
P12611,U22571,499,Card,4672584841062443,2024-04-11
P12612,U22847,199,UPI,7254986290541307,2024-06-11
P12613,U34560,499,Card,7698585358328755,2023-06-17
P12614,U27426,499,UPI,7014815882179316,2024-05-09
P12615,U27848,499,Card,9067075708549911,2023-10-18
P12616,U9885,499,UPI,9433780421476674,2023-02-04
P12617,U16415,499,UPI,8468832244291489,2023-02-14
P12618,U14014,199,UPI,9906862570468140,2024-12-15
P12619,U42093,199,UPI,4923507847047252,2023-03-19
P12620,U2308,499,UPI,3332263298030403,2024-03-26
P12621,U10176,299,UPI,3489001790235092,2023-09-21
P12622,U36274,299,Card,2887674116974308,2024-02-24
P12623,U30016,199,UPI,1274489242106554,2024-09-24
P12624,U39037,299,Card,1337084366405104,2023-03-05
P12625,U17324,199,UPI,6257484952208905,2024-01-25
P12626,U43490,299,UPI,5289459337386385,2023-02-03
P12627,U12278,199,UPI,1953400407534117,2024-07-09
P12628,U32610,199,Card,5233657140834040,2023-01-08
P12629,U46766,499,UPI,4997242717229249,2023-04-03
P12630,U30070,299,Card,2834797632378556,2024-04-28
P12631,U48575,299,Card,2832707880902692,2024-04-25
P12632,U2706,299,Card,4806919680904746,2023-01-13
P12633,U22308,499,UPI,4371502941086501,2023-08-02
P12634,U48686,499,Card,2119532387126102,2023-07-30
P12635,U11988,499,UPI,8652180165842147,2024-05-18
P12636,U4184,499,UPI,2060819532569571,2023-07-11
P12637,U6565,299,Card,8500077124257845,2023-11-15
P12638,U41519,499,UPI,6530926021654949,2023-02-14
P12639,U6112,499,Card,9718529289355138,2024-12-11
P12640,U18387,299,Card,6571970165217616,2023-05-07
P12641,U15742,299,UPI,7184560928679095,2023-02-05
P12642,U22370,499,Card,4442951628469218,2023-05-30
P12643,U28810,299,UPI,4528421815531228,2023-02-04
P12644,U2461,199,UPI,2990341811549978,2023-01-21
P12645,U2692,499,Card,2800890284219367,2024-06-01
P12646,U46891,499,Card,4605398555897163,2024-09-09
P12647,U30687,199,Card,6991761101530994,2024-09-12
P12648,U33050,199,UPI,9005790223624742,2024-08-18
P12649,U37276,299,UPI,1701510265989661,2023-11-26
P12650,U27045,199,Card,4101692834944958,2024-09-01
P12651,U28709,199,UPI,7355550406308649,2023-01-22
P12652,U48015,299,Card,9481654601560808,2024-04-05
P12653,U31891,299,UPI,3387787545297441,2024-04-05
P12654,U20218,499,UPI,6405972475174863,2023-10-07
P12655,U46422,299,Card,9064929652286722,2024-04-10
P12656,U37536,199,Card,6750443011777085,2024-07-22
P12657,U31893,299,Card,1295765720597383,2024-01-05
P12658,U46266,199,UPI,4329743585317555,2024-01-29
P12659,U3141,299,UPI,4384204026238848,2023-09-21
P12660,U15860,199,UPI,7886225176530135,2024-11-29
P12661,U40512,499,Card,2446988342395359,2024-06-15
P12662,U30106,499,Card,2883234450819339,2024-12-22
P12663,U24139,299,UPI,8820897808636618,2024-07-02
P12664,U11115,499,UPI,1337126907078211,2023-04-30
P12665,U28602,499,Card,2811379223385082,2023-04-23
P12666,U34205,199,UPI,7447028028544549,2023-05-09
P12667,U26727,499,Card,6669495303477272,2023-07-28
P12668,U11678,499,UPI,7310641451456501,2024-02-22
P12669,U748,199,UPI,1354646299212753,2024-02-23
P12670,U42694,199,UPI,8777691034253524,2023-04-08
P12671,U40944,199,Card,4863354825792612,2024-04-29
P12672,U24950,199,Card,7858426635191112,2024-09-11
P12673,U4258,499,UPI,5573911159740110,2023-03-29
P12674,U9353,499,UPI,4464922664036925,2025-01-01
P12675,U11196,499,Card,6733566595742349,2023-09-21
P12676,U22183,299,Card,7137775834604423,2023-12-09
P12677,U42083,299,Card,7965817381296597,2023-01-28
P12678,U27508,299,UPI,4080462125258834,2024-02-16
P12679,U22905,499,Card,1965684378148263,2023-10-21
P12680,U43200,199,Card,2441507480307676,2024-02-24
P12681,U6387,199,Card,3425468408327196,2024-03-18
P12682,U8956,299,Card,7916646611222058,2024-11-30
P12683,U22602,299,UPI,7376515407196010,2023-09-25
P12684,U20436,199,Card,8842480695882796,2023-10-21
P12685,U19991,299,UPI,7498889441630054,2023-07-22
P12686,U43630,299,UPI,6293487334671471,2024-01-02
P12687,U47325,199,Card,4171331768829051,2023-01-30
P12688,U30272,499,Card,8414854750710923,2024-08-29
P12689,U42791,499,Card,5599206459407327,2024-11-11
P12690,U9458,299,UPI,9407543601728082,2023-10-30
P12691,U33246,499,Card,8952046801099202,2024-02-04
P12692,U23982,199,Card,8160027561511884,2023-10-12
P12693,U8009,199,UPI,4203092028784175,2024-04-24
P12694,U49349,299,UPI,7569586834749485,2023-11-27
P12695,U591,299,Card,3927069218655354,2024-02-02
P12696,U26080,299,Card,7208747757702974,2024-01-26
P12697,U3178,199,UPI,6792718467489189,2024-06-20
P12698,U327,499,Card,2305806004338498,2024-07-31
P12699,U4520,299,Card,1710154107405463,2024-06-05
P12700,U19006,199,Card,4757285963356778,2023-12-14
P12701,U5012,299,Card,8348087995786788,2024-05-14
P12702,U32062,499,UPI,1252700948277421,2024-07-26
P12703,U40171,299,UPI,4898212480248437,2023-04-24
P12704,U5094,499,Card,9149558953812925,2023-03-09
P12705,U34498,499,UPI,5595169750674363,2024-02-29
P12706,U33165,499,UPI,5247440198445519,2023-05-21
P12707,U28261,299,Card,2344701963198761,2023-01-13
P12708,U7350,499,UPI,5591265865415572,2024-04-23
P12709,U26039,499,UPI,9434020158435311,2023-08-07
P12710,U25149,199,Card,6803432991326904,2023-05-05
P12711,U41567,499,UPI,5498353648194302,2024-01-10
P12712,U22836,299,Card,6150018470557511,2024-07-04
P12713,U35854,199,Card,1052197736019642,2024-07-04
P12714,U11070,199,Card,7255667626378898,2024-08-20
P12715,U4962,499,Card,4023322001743517,2024-12-23
P12716,U22808,499,Card,5690667123953127,2024-09-09
P12717,U46919,299,Card,6018158610639146,2024-12-02
P12718,U47868,499,UPI,8742119070444714,2023-07-03
P12719,U38861,199,UPI,3116465172325144,2024-10-03
P12720,U26486,199,Card,3244390092082371,2024-10-01
P12721,U25042,199,Card,3937325066738540,2024-02-17
P12722,U25627,199,Card,4021899754170200,2023-09-09
P12723,U274,299,Card,5955034090281386,2023-12-18
P12724,U35538,199,Card,1963615025702066,2023-12-10
P12725,U37735,499,UPI,7820576190326977,2023-10-22
P12726,U35522,299,UPI,1165989687650757,2024-12-12
P12727,U3681,199,Card,8451642417665782,2023-05-27
P12728,U48767,199,UPI,6372271591292470,2023-08-07
P12729,U30229,499,Card,6582171903714135,2023-10-18
P12730,U23652,499,UPI,7942941297495261,2023-06-15
P12731,U29489,299,Card,6270134289464385,2024-08-31
P12732,U15686,299,UPI,7890709240619642,2024-09-07
P12733,U39431,199,Card,7196446286296484,2024-10-10
P12734,U34082,199,UPI,1298230283253246,2023-11-07
P12735,U42771,299,Card,7121445928510735,2023-03-08
P12736,U7019,499,UPI,9717150517960887,2024-01-18
P12737,U28975,499,Card,9491520089284072,2024-04-22
P12738,U47517,199,UPI,8050034777676106,2024-08-09
P12739,U44267,499,UPI,2537649210378472,2024-12-29
P12740,U6329,199,UPI,1649889970816680,2023-11-18
P12741,U6755,199,UPI,8545143828424397,2023-09-04
P12742,U45504,199,Card,2039421161085490,2023-01-18
P12743,U6160,299,UPI,6064853440388620,2023-03-16
P12744,U12808,299,Card,5601653757386401,2023-12-12
P12745,U16693,199,Card,2216923272002030,2024-10-29
P12746,U49122,199,Card,3153594498242612,2024-11-14
P12747,U30835,299,UPI,1918434461693593,2024-01-14
P12748,U27431,299,UPI,1691412570890534,2024-09-25
P12749,U8703,499,UPI,5378849256911462,2023-04-27
P12750,U10572,499,UPI,5123635099983159,2023-05-27
P12751,U29413,199,UPI,1661350908301147,2024-06-17
P12752,U815,299,Card,8514599540931680,2024-11-23
P12753,U49442,499,Card,3480569953495427,2023-01-04
P12754,U30988,499,Card,2704436350112719,2023-06-21
P12755,U18691,499,Card,9534520363615709,2023-10-16
P12756,U28202,199,UPI,3467436884825776,2023-08-15
P12757,U43973,299,UPI,5055587650387432,2023-08-28
P12758,U33454,299,Card,1941618941246166,2024-07-27
P12759,U39590,199,UPI,2307310278881781,2024-03-15
P12760,U29372,299,Card,9959142253135978,2024-05-03
P12761,U16928,499,UPI,1691864809802846,2024-10-31
P12762,U15230,299,Card,4381799680942845,2023-11-28
P12763,U22477,499,UPI,5827940223466343,2023-06-12
P12764,U47460,499,Card,5476487236813193,2023-02-17
P12765,U49021,299,UPI,5255896217150392,2024-09-18
P12766,U29176,299,UPI,8758906367070270,2023-10-31
P12767,U36006,499,Card,8326436115165669,2024-12-26
P12768,U14009,299,UPI,2350580897548075,2024-10-12
P12769,U42186,299,UPI,8058235528534223,2024-12-26
P12770,U3701,299,Card,5863482935881955,2024-08-12
P12771,U8102,499,Card,6727515689684264,2024-10-05
P12772,U3229,199,Card,2482962352253061,2024-07-10
P12773,U24545,199,Card,2386057878051875,2023-07-17
P12774,U18563,499,UPI,2332993886574620,2023-10-20
P12775,U30833,199,Card,5189730609223604,2024-02-01
P12776,U40224,499,UPI,8330387646272203,2024-08-26
P12777,U49561,299,UPI,6545224579598922,2023-12-16
P12778,U48975,499,UPI,7881533958949126,2023-02-22
P12779,U26638,199,UPI,8683312177814196,2024-11-28
P12780,U9313,299,Card,3051791982489401,2024-09-30
P12781,U27134,499,Card,2938876475240004,2023-07-13
P12782,U1467,199,Card,5876405741470228,2023-03-03
P12783,U22251,299,Card,5522571821879432,2023-01-13
P12784,U22937,299,Card,9680033699260369,2024-10-09
P12785,U21105,199,Card,7700280612299108,2023-05-03
P12786,U17539,499,Card,6083262551928975,2023-08-30
P12787,U43280,199,Card,9668717479094542,2023-08-23
P12788,U45312,199,UPI,9691248790525291,2023-12-18
P12789,U27426,499,Card,6430707990899908,2023-09-22
P12790,U1677,499,Card,2690157397475907,2024-10-14
P12791,U20491,499,Card,1946966595412322,2024-02-06
P12792,U4434,299,UPI,5362670626033484,2024-05-24
P12793,U27100,299,UPI,3211261678752718,2024-05-25
P12794,U3812,499,Card,4302040598803094,2024-11-29
P12795,U3803,499,UPI,9405183469844527,2023-12-14
P12796,U24186,299,UPI,8009414220271051,2024-02-10
P12797,U37516,199,Card,6039301080251278,2023-04-25
P12798,U14872,199,UPI,1616801472494399,2024-06-02
P12799,U46291,499,Card,4042709042034426,2024-06-16
P12800,U11855,199,Card,3398387926397894,2023-08-27
P12801,U12521,299,Card,9463241389433319,2024-01-22
P12802,U95,299,Card,5137687933525313,2023-08-17
P12803,U49119,299,UPI,2194474636852463,2024-05-22
P12804,U27877,299,Card,2185416622997461,2024-06-27
P12805,U45245,499,UPI,5090883239660278,2024-11-18
P12806,U13656,299,UPI,3497376687787298,2024-08-09
P12807,U9469,199,Card,2249117237686533,2024-12-11
P12808,U19766,199,UPI,8179916406288981,2023-11-22
P12809,U27104,499,UPI,9963549025289687,2024-08-24
P12810,U1669,199,Card,3912751739083362,2023-12-12
P12811,U26111,299,Card,2784145240080681,2023-09-15
P12812,U35766,199,Card,6777256501448187,2024-02-08
P12813,U38930,499,Card,2914578763594581,2023-07-25
P12814,U18232,299,Card,9129563797157042,2024-06-06
P12815,U49553,499,Card,6195882578425563,2023-06-07
P12816,U8237,199,Card,6099999097902572,2023-08-03
P12817,U31441,199,Card,4993703501824794,2024-01-19
P12818,U32246,199,UPI,9040368089701597,2023-10-23
P12819,U44645,299,UPI,7791202585419685,2024-01-08
P12820,U38122,299,UPI,4058369054134062,2023-06-25
P12821,U7302,499,UPI,2675772728113574,2024-09-15
P12822,U30723,499,Card,5106330924465554,2024-06-09
P12823,U13256,499,Card,3225780233509551,2023-02-12
P12824,U25759,299,Card,5787709775463469,2024-01-25
P12825,U3690,499,Card,8581742241481139,2024-07-29
P12826,U48080,299,Card,2077014794932396,2024-04-19
P12827,U35039,299,UPI,2989610881427174,2024-05-06
P12828,U20186,499,UPI,3253937604992644,2023-02-10
P12829,U32156,199,UPI,5713309971265813,2024-08-30
P12830,U539,199,Card,8015598855981034,2023-06-05
P12831,U28080,199,UPI,2148271136953416,2024-06-10
P12832,U48326,199,UPI,1707584436137529,2024-03-27
P12833,U42352,499,Card,9429928307820171,2023-01-10
P12834,U32916,199,Card,5823024819629097,2024-10-16
P12835,U25864,299,Card,6374550497286886,2024-09-24
P12836,U20271,199,Card,7779655121686839,2023-09-23
P12837,U25082,499,Card,9425303809137547,2023-12-17
P12838,U28365,499,Card,7168850423566072,2024-04-05
P12839,U33819,299,UPI,9699762290620145,2024-05-09
P12840,U21064,299,UPI,8137174531922935,2023-07-20
P12841,U18922,499,Card,4764299662563169,2024-01-11
P12842,U3303,199,Card,2043433261205334,2023-04-11
P12843,U25906,499,UPI,2195921191704876,2024-11-22
P12844,U22063,299,Card,7541190452966585,2023-02-02
P12845,U25303,199,Card,7885498042623480,2024-10-10
P12846,U30871,299,UPI,7628370265297051,2024-01-22
P12847,U46971,499,Card,3120633700802438,2023-05-07
P12848,U18136,499,Card,6817357193100062,2024-08-17
P12849,U8889,499,UPI,2090413105596915,2023-02-24
P12850,U37288,499,Card,1965285176571283,2023-04-24
P12851,U40622,499,UPI,8977566261490171,2023-03-24
P12852,U13623,299,Card,4909530628061784,2023-03-30
P12853,U41292,499,UPI,8165200539805265,2024-09-18
P12854,U38530,499,Card,4637724610632863,2023-10-21
P12855,U13838,199,Card,6547549233514939,2023-05-13
P12856,U32668,299,UPI,8784971030723653,2024-11-07
P12857,U45349,299,Card,1080833618019228,2024-01-28
P12858,U9917,299,Card,3833615069134090,2023-05-26
P12859,U46889,199,UPI,3720114376789841,2023-12-31
P12860,U33200,499,Card,8463074435096727,2024-12-04
P12861,U36460,299,Card,3426401131538385,2023-08-25
P12862,U28498,499,UPI,9703729298263813,2024-11-09
P12863,U15844,199,UPI,9923311830333474,2024-10-28
P12864,U14900,299,UPI,2150578251326301,2024-02-16
P12865,U49047,199,UPI,9752606287024263,2023-11-07
P12866,U42062,499,Card,9344672390275202,2023-02-06
P12867,U41250,499,UPI,5120895506827451,2023-10-28
P12868,U21357,499,Card,1302898253507427,2024-03-24
P12869,U41427,499,Card,4443960638776772,2024-03-18
P12870,U37123,499,UPI,5798342638188560,2023-03-31
P12871,U21425,299,UPI,5872393493944807,2023-04-18
P12872,U34555,299,Card,8110836551888439,2023-04-20
P12873,U37102,299,UPI,3739814301204584,2023-02-19
P12874,U16504,499,Card,4445027629926334,2023-10-30
P12875,U8278,299,UPI,6759037574843420,2024-04-03
P12876,U15193,299,Card,5693410026673577,2024-08-07
P12877,U2406,199,Card,8490163164722796,2023-06-15
P12878,U43794,499,UPI,1495329822597023,2023-02-13
P12879,U11906,499,UPI,1736992666398292,2024-08-27
P12880,U38374,499,UPI,3459012279411369,2023-12-29
P12881,U16415,299,Card,6955120294517912,2024-03-27
P12882,U46205,299,Card,1749137162533965,2024-03-08
